family,scientificNameWithoutAuthorship,scientificNameAuthorship,analysis,assessment,category,criteria,rationale
POACEAE,"Hymenachne donacifolia","(Raddi) Chase",done,published,LC,,"H. donacifolia é amplamente distribuída no Brasil e outros países da América do Sul, presente em diferentes biomas. Também é registrada nas coleções científicas de grande parte dos herbários nacionais."
POACEAE,"Hymenachne pernambucensis","(Spreng.) Zuloaga",done,published,LC,,"Espécie de ampla distribuição na América do Sul, ocorrendo em lagoas no Cerrado, Mata Atlântica e Caatinga. Encontrada em pelo menos 3 UCs, a espécie também é favorecida pela presença de pastoreio pelo gado."
POACEAE,"Ichnanthus bambusiflorus","(Trin.) DÃÂ¶ll",done,published,LC,,"I. bambusiflorus possui ampla distribuição na América do Sul, sendo encontrada no Brasil em diferentes formações vegetacionais em elevada altitude do Cerrado, Caatinga e Mata Atlântica. Ainda,possui grande amostragem ao longo de sua distribuição, sendo também encontrada em pelo menos 5 UCs."
POACEAE,"Leersia ligularis",Trin.,done,published,VU,A2c,"Leersia ligularis ocorre em diferentes locais que tiveram perda de pelo menos 30% da vegetação natural nas últimas três gerações da espécie, como nos municípios de Ortigueira, Araucária e Candói no Paraná; Viçosa, Joaquim Felício e Araponga em Minas Gerais; e Embu, Mauá e Monte Alegre do Sul, em São Paulo. Foi considerada ""Vulnerável"" (VU), principalmente pela acentuada redução de hábitat nas áreas de sua ocorrência."
POACEAE,"Lithachne horizontalis",Chase,done,published,EN,B2ab(iii),"Lithachne horizontalis tem distribuição restrita a fragmentos de Floresta Atlântica, em municípios fortemente antropizados do Sudeste (São Paulo (SP), Nova Iguaçu (RJ), e Belo Horizonte (MG)), com uma AOO igual a 32 km². A espécie encontra-se sujeita, ao menos, a cinco situações de ameaça; portanto, foi considerada ""Em perigo"" (EN)."
POACEAE,"Loudetia flammida","(Trin.) C.E.Hubb.",done,published,LC,,"L. flammida possui ampla distribuição geográfica na América do Sul, sendo conhecida em praticamente todos os biomas brasileiros e reportada em unidades de conservação."
POACEAE,"Luziola brasiliensis","(Trin.) Pilg.",done,published,VU,B2ab(iii),"Luziola brasiliensis tem AOO igual a 44 km², e suas subpopulações estão sujeitas a pelo menos 10 situações de ameaça distintas. A espécie é principalmente encontrada em fendas de rocha com água acumulada, um hábitat específico na Caatinga que sofre com a transformação para áreas agrícolas; por isso, é considerada ""Vulnerável"" (VU)."
POACEAE,"Melica arzivencoi","Valls & Barcellos",done,published,EN,B2ab(iii),"Melica arzivencoi é uma espécie típica de Campos de Altitude do Sul e Sudeste do Brasil, e tem uma AOO de aproximadamente 20 km². Encontra-se sujeita a pelo menos cinco situações de ameaça. As principais ameaças incidentes são incêndios e invasão por espécies exóticas, que levaram a espécie a ser considerada ""Em perigo"" (EN)."
POACEAE,"Merostachys abadiana",Send.,done,published,CR,A2c,"Merostachys abadiana tem distribuição restrita a ambientes severamente fragmentados. Ocorre em municípios que tiveram uma redução da vegetação natural maior que 80%; por exemplo Paranapanema e Itatinga (SP), e Poços de Caldas (MG) perderam quase a totalidade de suas coberturas vegetais originais; com isso supõe-se que as subpopulações da espécie apresentem uma redução nas mesmas proporções. É considerada rara, com um ciclo biológico sensível, em que as plantas florescem uma só vez em intervalos de cerca de 30 anos e secam depois, abrindo clareiras nas florestas. Dado esse quadro, a espécie foi considerada ""Criticamente em perigo"" (CR), demandando ações diretas que favoreçam sua conservação efetiva."
POACEAE,"Merostachys burmanii",Send.,done,published,EN,A2c,"Apesar da ocorrência em unidades de conservação (SNUC), Merostachys burmanii ocorre em municípios que tiveram, no mínimo, 50% de redução da vegetação original, como São Pedro dos Ferros (MG); São Paulo; Teresópolis (RJ) e Jaguaquara (BA). Dessa forma, supõe-se que sua população tenha sofrido uma redução em proporções semelhantes; levando a espécie a ser considerada ""Em perigo"" (EN)."
POACEAE,"Merostachys caucaiana",Send.,done,published,CR,A2c;B2ab(iii),"Merostachys caucaiana é considerada rara, sendo encontrada em ambientes severamente fragmentados; apresenta AOO de 8 km², em Florestas Nebulares. Nos locais em que ocorre, foi registrada uma redução da vegetação original de mais de 80% em 10 anos de monitoramento; supõe-se que tal redução também seja verificada nas subpopulações da espécie. Foi considerada espécie ""Criticamente em perigo"" (CR)."
POACEAE,"Merostachys neesii",Rupr.,done,published,DD,,"M. neesii apresenta distribuição extensa ao longo da Mata Atlântica, sendo encontrada em pelo menos 3 UCs de proteção integral. No entanto, a espécie é utilizada comercialmente e sofre perda de habitat com a expansão urbana, principalmente no estado de São Paulo. Com isso, o conhecimento de dados sobre as subpopulações é fundamental para se avaliar o risco de extinção da espécie."
POACEAE,"Merostachys scandens",Send.,done,published,CR,A2c;B1ab(iii),"Merostachys scandens apresenta valores de EOO igual a 10,23 km² e está sujeita a uma única situação de ameaça. O município de São Paulo, onde a espécie ocorre, apresentou uma redução maior que 80% da vegetação original; com isso supõe-se que a população da espécie tenha sofrido uma redução em igual proporção, mesmo ocorrendo em áreas protegidas. Portanto, M. scandens foi considerada ""Criticamente em perigo"" (CR)."
POACEAE,"Merostachys skvortzovii",Send.,done,published,LC,,"M. skortzovii tem distribuição extensa pela Mata Atlântica do Sul e Sudeste, com subpopulações bem amostradas e com ciclos reprodutivos monitorados nos últimos anos."
POACEAE,"Mesosetum ferrugineum","(Trin.) Chase",done,published,LC,,"Espécie que apresenta distribuição extensa em diferentes formações vegetacionais do Cerrado e Caatinga, sendo que pelo menos 3 subpopulações encontram-se em UCs."
POACEAE,"Olyra fasciculata",Trin.,done,published,LC,,"O. fasciculata possui distribuição extensa ao longo da América do Sul, segundo o padrão de distribuição do Arco Pleistocênico. As subpopulações estão bem amostradas e pelo menos 5 destas encontram-se em UCs."
POACEAE,"Olyra latispicula","Soderstr. & Zuloaga",done,published,CR,B2ab(iii),"Olyra latispicula é uma espécie rara, com distribuição restrita a uma única situação de ameaça e com AOO de 8 km². Apesar das subpopulações conhecidas da espécie ocorrerem no Parque Nacional do Monte Pascoal, essa unidade sofre com a incidência de ameaças diretas que influenciam na perpetuação da biodiversidade; incêndios e plantio de eucalipto nos arredores são as principais ameaças que levaram a espécie a ser considerada ""Criticamente em perigo"" (CR)."
POACEAE,"Ophiochloa hydrolithica","Filg. et al.",done,published,CR,B1a+2b(iii),"Ophiochloa hydrolithica é uma espécie rara, não sendo encontrada em unidades de conservação (SNUC); apresenta EOO de 51,41 km². A espécie sofre com a incidência de ameaças como incêndios, mineração e impactos indiretos devido à degradação do hábitat (poeira e esgotamento hídrico do solo) desde 1993; sendo assim, foi considerada ""Criticamente em perigo"" (CR)."
POACEAE,"Panicum brachystachyum",Trin.,done,published,CR,B2ab(iii),"Panicum brachystachyum tem AOO de 4 km² em uma única situação de ameaça; na Serra do Cipó (MG), há grande impacto de atividades mineradoras e provenientes da especulação imobiliária. A espécie foi, então, considerada ""Criticamente em perigo"" (CR)."
POACEAE,"Panicum condensatum",Bertol.,done,published,LC,,"P. condensatum possui distribuição extensa na Mata Atlântica e Amazônia, habitando diferentes formações vegetacionais, também sendo encontrada em áreas antropizadas."
POACEAE,"Panicum gouinii",E.Fourn.,done,published,LC,,"P. gouinii possui ampla distribuição na América Central e América do Sul, habitando diferentes tipos de vegetação e em áreas antropizadas."
POACEAE,"Panicum hylaeicum",Mez,done,published,LC,,"P. hylaeicum possui ampla distribuição do México a Argentina, habitando diferentes tipos de vegetação desde o nível do mar até 1500 m de altitude."
POACEAE,"Panicum pedersenii",Zuloaga,done,published,LC,,"P. pedersenii possui distribuição extensa no Brasil, sendo coletada em diferentes formações vegetacionais naturais e encontrada como invasora em plantações e gramados."
POACEAE,"Pariana carvalhoi","R.P.Oliveira & Longhi-Wagner",done,published,CR,B2ab(iii),"Pariana carvalhoi tem AOO de 4 km², e está sujeita a uma única situação de ameaça. A espécie apresenta poucas subpopulações, sendo considerada um endemismo dos remanescentes florestais do município de Una (BA), cujas principais ameaças são a extração de madeira e práticas de agricultura secular; por esses motivos, a espécie foi considerada ""Criticamente em perigo"" (CR)."
POACEAE,"Paspalum arundinellum",Mez,done,,,,
POACEAE,"Paspalum aspidiotes",Trin.,done,,,,
POACEAE,"Paspalum biaristatum","Filg. & Davidse",done,,,,
POACEAE,"Paspalum brachytrichum",Hack.,done,,,,
POACEAE,"Paspalum burmanii","Filg. et al.",done,,,,
POACEAE,"Paspalum cinerascens","(DÃÂ¶ll) A.G.Burm. & C.N.Bastos",done,,,,
POACEAE,"Paspalum compressifolium",Swallen,done,,,,
POACEAE,"Paspalum cromyorrhizon","Trin. ex DÃÂ¶ll",done,,,,
POACEAE,"Paspalum dedeccae",QuarÃÂ­n,done,,,,
POACEAE,"Paspalum erianthoides",Lindm.,done,,,,
POACEAE,"Paspalum exaltatum",J.Presl,done,,,,
POACEAE,"Paspalum falcatum","Nees ex Steud.",done,,,,
POACEAE,"Paspalum fasciculatum","Willd. ex FlÃÂ¼ggÃÂ©",done,,,,
POACEAE,"Paspalum flaccidum",Nees,done,,,,
POACEAE,"Paspalum foliiforme",S.Denham,done,,,,
POACEAE,"Paspalum geminiflorum",Steud.,done,,,,
POACEAE,"Paspalum heterotrichon",Trin.,done,,,,
POACEAE,"Paspalum ionanthum",Chase,done,,,,
POACEAE,"Paspalum jesuiticum",Parodi,done,,,,
POACEAE,"Paspalum lenticulare",Kunth,done,,,,
POACEAE,"Paspalum longiaristatum","Davidse & Filg.",done,,,,
POACEAE,"Paspalum macranthecium",Parodi,done,,,,
POACEAE,"Paspalum niquelandiae",Filg.,done,,,,
POACEAE,"Paspalum stellatum","Humb. & Bonpl. ex FlÃÂ¼ggÃÂ©",done,,,,
POACEAE,"Paspalum umbrosum",Trin.,done,,,,
POACEAE,"Paspalum usterii",Hack.,done,,,,
POACEAE,"Paspalum virgatum",L.,done,,,,
POACEAE,"Pharus latifolius",L.,done,published,LC,,"P. latifolius possui ampla distribuição pela América do Sul, sendo suas subpopulações bem amostrada em diferentes regiões do Brasil."
POACEAE,"Piptochaetium alpinum",L.B.Sm.,done,published,EN,B2ab(iii),"Piptochaetium alpinum tem uma AOO de 20 km² e está sujeita a menos de cinco situações de ameaça; ocorre em Campos de Altitude do Sul do Brasil, cujas principais ameaças são o uso de fogo para a agricultura e a invasão por espécies exóticas de alto poder competitivo; por essas razões, a espécie foi considerada ""Em perigo"" (EN)."
POACEAE,"Piptochaetium palustre","Muj.-Sall. & Longhi-Wagner",done,published,CR,B2ab(iii),"Piptochaetium palustre tem AOO de 2 km² e está sujeita a uma única situação de ameaça, sendo endêmica dos Campos de Cima da Serra da região de Urupema (SC). A principal ameaça reportada é a alteração do ambiente campestre por atividades de silvicultura com consequentes plantios de Pinus spp. Por essas razões, a espécie foi considerada ""Criticamente em perigo"" (CR)."
POACEAE,"Piptochaetium ruprechtianum",Desv.,done,published,LC,,"A espécie possui ampla distribuição no sul da América do Sul e é frequentemente encontrada  emcampos pedregosos, pastoreados, preferencialmente entre arbustos espinhosos."
POACEAE,"Poa bradei",Pilg.,done,published,EN,B2ab(iii),"Poa bradei ocorre especificamente em Campos de Altitude e Florestas Ombrófilas Mistas do Sul e Sudeste do Brasil, ocupando uma área de aproximadamente 24 km² e estando sujeita ao menos a cinco situações de ameaça distintas. Nesses ambientes, as principais ameaças são os focos de incêndio, o desmatamento para ocupação urbana e a invasão por pinheiros exóticos cultivados. Por esses motivos, foi considerada ""Em perigo"" (EN)."
POACEAE,"Poa reitzii",Swallen,done,published,EN,B2ab(iii),"Poa reitzii é endêmica dos Campos de Altitude do Sul do Brasil, com AOO de 12 km². A espécie está sujeita a duas situações de ameaça distintas. No ambiente em que ocorre, as principais ameaças são a modificação do hábitat pelo plantio de pinheiros exóticos e pelas atividades agropecuárias, além do fogo. Por essas razões, foi considerada ""Em perigo"" (EN)."
POACEAE,"Polypogon chilensis","(Kunth) Pilg.",done,,,,
POACEAE,"Raddia angustifolia","Soderstr. & Zuloaga",done,published,CR,A2c,"Raddia angustifolia é um bambu que habita áreas florestais do Nordeste do Brasil, que já perderam mais de 80% de sua cobertura vegetal original nos últimos 10 anos. As principais ameaças incidentes nessas áreas são a destruição do hábitat para atividades agrícolas e extração de recursos vegetais, o que levou R. angustifolia a ser considerada ""Criticamente em perigo"" (CR)."
