family,scientificName,document,field,reference
PTERIDACEAE,"Doryopteris subsimplex",profile,threats,"Castro, E.B.V. de. 2008. Plano de manejo do Parque Nacional da Serra dos Órgãos, Brasília, Instituto Chico Mendes de Conservação da Biodiversidade, Portaria ICMBio. Brasil."
PTERIDACEAE,"Doryopteris subsimplex",profile,actions,"MMA, 2014. Lista Nacional Oficial de Espécies da Flora Ameaçadas de Extinção. Brasil."
MYRTACEAE,"Eugenia violascens",profile,distribution,"Sobral, M.; Proença, C.; Souza, M.; Mazine, F.; Lucas, E. 2015. Myrtaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB10268>. Acesso em 22 abril 2015."
MYRTACEAE,"Eugenia violascens",profile,distribution,"Souza, M. 2014. Myrtaceae in Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em <http://florariojaneiro.jbrj.gov.br>. Acesso em 22 abril 2015."
MYRTACEAE,"Eugenia violascens",profile,ecology,"Sobral, M.; Proença, C.; Souza, M.; Mazine, F.; Lucas, E. 2015. Myrtaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB10268>. Acesso em 22 abril 2015."
RUBIACEAE,"Rudgea insignis",profile,ecology,"Bruniera, C.P.; Zappi, D. 2014. Rudgea in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB14255>. Acesso em: 22 Abr. 2015"
RUBIACEAE,"Rudgea insignis",profile,threats,"Aximoff, I., 2011. O que Perdemos com a Passagem do Fogo pelos Campos de Altitude do Estado do Rio de Janeiro? Biodiversidade Bras. 1, 180–200.   Aximoff, I., Rodrigues, R.D.C., 2011. Histórico dos incêndios florestais no Parque nacional do Itatiaia. Cienc. Florest. 21, 83–92."
RUBIACEAE,"Rudgea insignis",profile,threats,"Kury, K.A., Ramalho, R.S. 2008. Planejamento do uso do solo no entorno do Parque Estadual do Desengano: agricultura em relevo colinoso no Distrito de Morangaba - Campos dos Goytacazes/RJ. Rev. Visões, 5 (1), 18 p. "
RUBIACEAE,"Rudgea insignis",profile,threats,"Mota, L.D.M., 2009. Produção agrícola, meio ambiente e saúde em áreas rurais de Nova Friburgo, RJ: conflitos e negociações. Fundação Oswaldo Cruz. Tese de Doutorado. 155 p."
RUBIACEAE,"Rudgea insignis",profile,threats,"Marçal, M. dos S., Luz, L.M. da, 2000. Planejamento e gestão da Bacia do Rio Macaé – Litoral Norte Fluminense, com Base em Estudos Integrados de Geomorfologia e Uso do Solo. Anais. IX Congresso da Associação Brasileira de Estudos do Quaternário. ABEQUA. Recife. 5 p."
RUBIACEAE,"Rudgea insignis",profile,threats,"Marçal, M. dos S., Luz, L.M. da, 2000. Planejamento e gestão da Bacia do Rio Macaé – Litoral Norte Fluminense, com Base em Estudos Integrados de Geomorfologia e Uso do Solo. Anais. IX Congresso da Associação Brasileira de Estudos do Quaternário. ABEQUA. Recife. 5 p."
RUBIACEAE,"Rudgea insignis",profile,actions,"MINISTÉRIO DO MEIO AMBIENTE. 2014. Portaria No 443, De 17 de Dezembro de 2014. a ""Lista Nacional Oficial de Espécies da Flora Ameaçadas de Extinção"". Diário Oficial [da] República Federativa do Brasil, Poder Executivo, Brasília, DF, 18 dez. 2014 Seção 1, p.110-121."
RUBIACEAE,"Coussarea viridis",profile,distribution,"Gomes, M. e Barbosa, M.R.V., 2014. Coussarea (Rubiaceae).. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>"
RUBIACEAE,"Coussarea viridis",profile,ecology,"Pereira, M. do S., 2007. O gênero Coussarea Aubl.(Rubiaceae, Rubioideae, Coussareae) na Mata Atlântica. Universidade Federal de Pernambuco, Recife, PE."
RUBIACEAE,"Coussarea viridis",profile,ecology,"Pereira, M.S. e Gomes, M., 2015. Coussarea in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB13913>. Acesso em: 23 Abr. 2015"
RUBIACEAE,"Coussarea viridis",profile,threats,"Fernandes, M. do C., Lagüéns, J.V.M., Netto, A.L.C., 1999. O Processo de Ocupação por Favelas e sua Relação com os Eventos de Deslizamentos no Maciço da Tijuca/RJ. Anuário do Inst. Geociências - UFRJ 22, 45–59."
RUBIACEAE,"Coussarea viridis",profile,threats,"Kassiadou, A., Sánchez, C., 2014. Escolas sustentáveis e conflitos socioambientais: Reflexões sobre projetos de educação ambiental no contexto escolar em três municípios do estado do Rio de Janeiro. Rev. VITAS – Visões transdisciplinares sobre ambiente e sociedade. "
RUBIACEAE,"Coussarea viridis",profile,threats,"Matos, J.J.B.S., 2007. Composição Florística de espécies arbóreo-Arbustivas em trecho de borda situado no Parque Nacional da Tijuca. Monografia. Universidade Federal Rural do Rio de Janeiro."
RUBIACEAE,"Coussarea viridis",profile,threats,"Soares, R.C.R. de S., 2008. Plano de Manejo do Parque Nacional da Tijuca."
RUBIACEAE,"Coussarea viridis",profile,threats,"Figueiró, A.S., Coelho Netto, A.L., 2009. Impacto ambiental ao longo de trilhas em áreas de floresta tropical de encosta : Maciço da Tijuca Rio de Janeiro - RJ. Mercator 8, 187–200. doi:10.4215/RM2009.0816.0015"
RUBIACEAE,"Coussarea viridis",profile,threats,"Soares, R.C.R. de S., 2008. Plano de Manejo do Parque Nacional da Tijuca."
RUBIACEAE,"Coussarea viridis",profile,threats,"IBGE, 2015. Magé. @Cidades. Disponível em: <http://www.cidades.ibge.gov.br/painel/historico.php?lang=&codmun=330250&search=rio-de-janeiro|mage|infograficos:-historico>. Acesso em 17 mar. 2015. "
RUBIACEAE,"Coussarea viridis",profile,threats,"Kassiadou, A., Sánchez, C., 2014. Escolas sustentáveis e conflitos socioambientais: Reflexões sobre projetos de educação ambiental no contexto escolar em três municípios do estado do Rio de Janeiro. Rev. VITAS – Visões transdisciplinares sobre ambiente e sociedade. "
MYRTACEAE,"Marlierea capitata",profile,distribution,"Sobral, M.; Proença, C.; Souza, M.; Mazine, F.; Lucas, E. 2015. Myrtaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB10268>. Acesso em 22 abril 2015."
MYRTACEAE,"Marlierea capitata",profile,distribution,"Souza, M. 2014. Myrtaceae in Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em <http://florariojaneiro.jbrj.gov.br>. Acesso em 22 abril 2015."
MYRTACEAE,"Marlierea capitata",profile,ecology,"Sobral, M.; Proença, C.; Souza, M.; Mazine, F.; Lucas, E. 2015. Myrtaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB10268>. Acesso em 22 abril 2015."
MYRTACEAE,"Marlierea choriophylla",profile,distribution,"Sobral, M.; Proença, C.; Souza, M.; Mazine, F.; Lucas, E. 2015. Myrtaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB10268>. Acesso em 22 abril 2015."
MYRTACEAE,"Marlierea choriophylla",profile,distribution,"Souza, M. 2014. Myrtaceae in Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em <http://florariojaneiro.jbrj.gov.br>. Acesso em 22 abril 2015."
MYRTACEAE,"Marlierea choriophylla",profile,distribution,"Barros, A.A.M. de, 2008. ANÁLISE FLORÍSTICA E ESTRUTURAL DO PARQUE ESTADUAL DA SERRA DA TIRIRICA, NITERÓI E MARICÁ, RJ, BRASIL. Escola Nacional de Botânica Tropical."
MYRTACEAE,"Marlierea choriophylla",profile,ecology,"Sobral, M.; Proença, C.; Souza, M.; Mazine, F.; Lucas, E. 2015. Myrtaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB10268>. Acesso em 22 abril 2015."
MYRTACEAE,"Marlierea choriophylla",profile,threats,"Barros, A.A.M. de, 2008. ANÁLISE FLORÍSTICA E ESTRUTURAL DO PARQUE ESTADUAL DA SERRA DA TIRIRICA, NITERÓI E MARICÁ, RJ, BRASIL. Escola Nacional de Botânica Tropical."
MYRTACEAE,"Marlierea choriophylla",profile,threats,"Barros, A.A.M. de, 2008. ANÁLISE FLORÍSTICA E ESTRUTURAL DO PARQUE ESTADUAL DA SERRA DA TIRIRICA, NITERÓI E MARICÁ, RJ, BRASIL. Escola Nacional de Botânica Tropical."
MYRTACEAE,"Marlierea choriophylla",profile,threats,"Barros, A.A.M. de, 2008. ANÁLISE FLORÍSTICA E ESTRUTURAL DO PARQUE ESTADUAL DA SERRA DA TIRIRICA, NITERÓI E MARICÁ, RJ, BRASIL. Escola Nacional de Botânica Tropical."
MYRTACEAE,"Marlierea choriophylla",profile,actions,"Barros, A.A.M. de, 2008. ANÁLISE FLORÍSTICA E ESTRUTURAL DO PARQUE ESTADUAL DA SERRA DA TIRIRICA, NITERÓI E MARICÁ, RJ, BRASIL. Escola Nacional de Botânica Tropical."
POLYPODIACEAE,"Moranopteris xbradei",profile,distribution,"Labiak, P.H.; Hirai, R.Y. 2015. Moranopteris in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB128916>. Acesso em: 22 Abr. 2015"
POLYPODIACEAE,"Moranopteris xbradei",profile,ecology,"Labiak, P.H.; Hirai, R.Y. 2015. Moranopteris in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB128916>. Acesso em: 22 Abr. 2015."
POLYPODIACEAE,"Moranopteris xbradei",profile,threats,"Rodrigues, R.D.A.R., De Mello, W.Z., De Souza, P.A., 2007. Aporte atmosférico de amônio, nitrato e sulfato em área de floresta ombrófila densa montana na Serra Dos Órgãos, RJ. Quim. Nova 30, 1842–1848."
RUBIACEAE,"Rudgea erythrocarpa",profile,ecology,"Bruniera, C.P.; Zappi, D. 2014. Rudgea in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB14252>. Acesso em: 22 Abr. 2015"
RUBIACEAE,"Rudgea erythrocarpa",profile,threats,"IBAMA, 2014. Ibama combate incêndio no Parque Nacional Serra dos Órgãos. Disponível em <http://www.ibama.gov.br/publicadas/ibama-combate-incendio-no-parque-nacional-serra-dos-orgaos>. ICMBio, 2014a. ICMBio e Ibama trabalham para conter incêndio na Serra dos Órgãos. Meio Ambiente. Disponível em < http://www.brasil.gov.br/meio-ambiente/2014/10/icmbio-e-ibama-trabalham-para-conter-incendio-na-serra-dos-orgaos>. ICMBio, 2014b. Incêndio enfraquece no Parque Nacional da Serra dos Órgãos. Notícias. Disponível em: <http://www.ibama.gov.br/publicadas/incendio-enfraquece-no-parque-nacional-da-serra-dos-orgaos>"
RUBIACEAE,"Rudgea erythrocarpa",profile,threats,"Soares, R.C.R. de S., 2008. Plano de Manejo do Parque Nacional da Tijuca."
RUBIACEAE,"Rudgea erythrocarpa",profile,threats,"Soares, R.C.R. de S., 2008. Plano de Manejo do Parque Nacional da Tijuca."
RUBIACEAE,"Rudgea erythrocarpa",profile,actions,"MINISTÉRIO DO MEIO AMBIENTE. 2014. Portaria No 443, De 17 de Dezembro de 2014. a ""Lista Nacional Oficial de Espécies da Flora Ameaçadas de Extinção"". Diário Oficial [da] República Federativa do Brasil, Poder Executivo, Brasília, DF, 18 dez. 2014 Seção 1, p.110-121."
MYRTACEAE,"Marlierea estrellensis",profile,distribution,"Sobral, M.; Proença, C.; Souza, M.; Mazine, F.; Lucas, E. 2015. Myrtaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB10268>. Acesso em 22 abril 2015."
MYRTACEAE,"Marlierea estrellensis",profile,distribution,"Souza, M. 2014. Myrtaceae in Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em <http://florariojaneiro.jbrj.gov.br>. Acesso em 22 abril 2015."
MYRTACEAE,"Marlierea estrellensis",profile,ecology,"Sobral, M.; Proença, C.; Souza, M.; Mazine, F.; Lucas, E. 2015. Myrtaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB10268>. Acesso em 22 abril 2015."
MYRTACEAE,"Marlierea estrellensis",profile,threats,"Calaes, E.G.D., de Souza, G.A., Ferreira, E.G.E., Weisz, E.J., Castro, E.N.F., 2008. Estrada real: vetor de fertilização de conhecimento e aprendizado para a exploração mineral. Simpósio Explor. Miner. 2, 11."
RUBIACEAE,"Faramea anisodonta",profile,distribution,"Jardim, J.G., Gomes, M., 2015. Faramea in Lista de Espécies da Flora do Bras. Jardim Botânico do Rio Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB13943>. Acesso em: 27 Abr. 2015"
RUBIACEAE,"Faramea anisodonta",profile,ecology,"Jardim, J.G., Gomes, M., 2015. Faramea in Lista de Espécies da Flora do Bras. Jardim Botânico do Rio Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB13943>. Acesso em: 27 Abr. 2015"
RUBIACEAE,"Rudgea discolor",profile,ecology,"Bruniera, C.P.; Zappi, D. 2014. Rudgea in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB14251>. Acesso em: 27 Abr. 2015"
RUBIACEAE,"Rudgea discolor",profile,threats,"Teixeira, L.H. dos S., 2006. Plano de Manejo da Reserva Biológica do Tnguá. Brasil.  Carvalho, F.A., Nascimento, M.T., Braga, J.M.A., 2006. Composição e riqueza florística do componente arbóreo da Floresta Atlântica submontana na região de Imbaú, Município de Silva Jardim, RJ. Acta Bot. Bras. 20, 727–740."
RUBIACEAE,"Rudgea discolor",profile,threats,"Teixeira, L.H. dos S., 2006. Plano de Manejo da Reserva Biológica do Tinguá. Brasil."
POLYPODIACEAE,"Pecluma imbeana",profile,distribution,"Labiak, P.H.; Hirai, R.Y. 2015. Pecluma in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB91704>. Acesso em: 27 Abr. 2015"
POLYPODIACEAE,"Pecluma imbeana",profile,distribution,"Sylvestre, L. S. & Mynssen, C. M. 2014. Polypodiaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 19 Mar. 2015."
POLYPODIACEAE,"Pecluma imbeana",profile,ecology,"Labiak, P.H.; Hirai, R.Y. 2015. Pecluma in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB91704>. Acesso em: 27 Abr. 2015"
POLYPODIACEAE,"Pecluma imbeana",profile,ecology,"Sylvestre, L. S. & Mynssen, C. M. 2014. Polypodiaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 19 Mar. 2015."
POLYPODIACEAE,"Pecluma imbeana",profile,threats,"TCE-RJ, 2003. Estudo Socioeconômico 2004 - Santa Maria Madalena. Rio de Janeiro."
POLYPODIACEAE,"Pecluma imbeana",profile,threats,"TCE-RJ, 2003. Estudo Socioeconômico 2004 - Santa Maria Madalena. Rio de Janeiro."
POLYPODIACEAE,"Pecluma imbeana",profile,actions,"MMA, 2014. Lista Nacional Oficial de Espécies da Flora Ameaçadas de Extinção. Brasil."
POLYPODIACEAE,"Stenogrammitis luetzelburgii",profile,distribution," Labiak, P.H.; Hirai, R.Y. 2015. Stenogrammitis in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB136333>. Acesso em: 27 Abr. 2015"
POLYPODIACEAE,"Stenogrammitis luetzelburgii",profile,ecology," Labiak, P.H.; Hirai, R.Y. 2015. Stenogrammitis in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB136333>. Acesso em: 27 Abr. 2015"
POLYPODIACEAE,"Stenogrammitis luetzelburgii",profile,threats," ICMBio, 2014b. Incêndio enfraquece no Parque Nacional da Serra dos Órgãos. Notícias. Disponível em: <http://www.ibama.gov.br/publicadas/incendio-enfraquece-no-parque-nacional-da-serra-dos-orgaos>"
POLYPODIACEAE,"Stenogrammitis luetzelburgii",profile,threats,"ICMBio, 2014a. ICMBio e Ibama trabalham para conter incêndio na Serra dos Órgãos. Meio Ambiente. Disponível em < http://www.brasil.gov.br/meio-ambiente/2014/10/icmbio-e-ibama-trabalham-para-conter-incendio-na-serra-dos-orgaos>."
POLYPODIACEAE,"Stenogrammitis luetzelburgii",profile,threats,"IBAMA, 2014. Ibama combate incêndio no Parque Nacional Serra dos Órgãos. Disponível em <http://www.ibama.gov.br/publicadas/ibama-combate-incendio-no-parque-nacional-serra-dos-orgaos>."
RUBIACEAE,"Rudgea allophylla",profile,ecology,"Bruniera, C.P.; Zappi, D. 2014 Rudgea in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB14251>. Acesso em: 27 Abr. 2015"
PODOSTEMACEAE,"Podostemum saldanhanum",profile,distribution,"Bove, C.P. 2015. Podostemaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB13686>. Acesso em: 27 Abr. 2015"
PODOSTEMACEAE,"Podostemum saldanhanum",profile,distribution,"Bove, C.P. 2014. Podostemaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: http://florariojaneiro.jbrj.gov.br. Acesso em: 27 Abr. 2015"
PODOSTEMACEAE,"Podostemum saldanhanum",profile,ecology,"Bove, C.P. 2015. Podostemaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB13686>. Acesso em: 27 Abr. 2015"
PODOSTEMACEAE,"Podostemum saldanhanum",profile,ecology,"Bove, C.P. 2014. Podostemaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: http://florariojaneiro.jbrj.gov.br. Acesso em: 27 Abr. 2015"
PODOSTEMACEAE,"Podostemum saldanhanum",profile,threats,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
