occurrenceID;bibliographicCitation;institutionCode;collectionCode;catalogNumber;recordNumber;recordedBy;occurrenceRemarks;year;month;day;identifiedBy;yearIdentified;monthIdentified;dayIdentified;stateProvince;municipality;locality;decimalLatitude;decimalLongitude;family;genus;specificEpithet;infraspecificEpithet;scientificName;georeferenceRemarks;georeferenceProtocol;georeferenceVerificationStatus;georeferencedBy;georeferencedDate;georeferencePrecision;acceptedNameUsage
53ceafea63837;;UnB;UB;;18539;"Irwin, H.S.; Maxwell, H. & Wasshausen, D.C.";"<nO>Calyx red-brown; corolla yellow; Herb or subshrub 1m; Cerrado and low woods on sand stone. ; HA</nO>";1968;1;13;Flores, A.S.;;;;Goiás;;25km N of Corumbá on road to Niquelândia, in valey of Rio Corumbá;-14.471572;-48.406595;Fabaceae;Crotalaria;goiasensis;;Crotalaria goiasensis;;SIG;1;Thiago;18/09/13;Centroide de Municipio;Crotalaria goiasensis
53ceafea6390c;;IBt;SP;4987;s.n.;Hoehne, F.C.;;1921;1;13;Flores, A.S.;2004;1;1;Minas Gerais;Cocaes;Serra do Garimpo. Entre as pedras;-19.887189;-43.510197;Fabaceae;Crotalaria;rufipila;;Crotalaria rufipila;Mun. Barão de Cocais;SIG;1;Marcelo;25/09/13;Centroide de Municipio;Crotalaria rufipila
53ceafea63ab6;;UFSC;FLOR;26385;1961;J.A. Jarenkow;"<nO>; HABITAT: borda de mata; HABITO: erva</nO>";1991;11;20;J.A. Jarenkow;1991;1;1;Rio Grande do Sul;Maquiné;Garapiá;-29.629966;-50.189695;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafea63b8b;;UFRGS;ICN;183599;10908;K. Hagelund;<nO>GERAL: Doação Herbário Karner Hagelund</nO>;1977;1;13;Burkart;1980;1;1;RS;Maquiné;Barra do Ouro;-29.629966;-50.189695;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafea63c61;;JBRJ;RB;501566;693;C. Munhoz;;1998;4;25;C. Munhoz;;;;Goiás;Alto Paraíso, Chapada dos Veadeiros;Chico Preto.;-14.1519444;-47.6361111;Xyridaceae;Xyris;diaphanobracteata;;Xyris diaphanobracteata;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Xyris diaphanobracteata
53ceafea63d34;;UFU;HUFU;10667;1591;Nakajima, J.N.;"<nO>HABITAT:Campo rupestre.; DESC:Subarbusto, ca. 0,4m. Bastante frequente. Cálice esverdeado, lacínias vinho, corola púrpura, guias de néctar vinho, filetes róseos e estilete branco.;</nO>";1995;11;23;Andrade, T.;2005;2;21;Minas Gerais;São Roque de Minas;Estrada da Serra Brava.;-20.211870213;-46.693744729;Lythraceae;Diplusodon;canastrensis;;Diplusodon canastrensis;;SIG;1;Marcelo;10/09/13;Centroide de Poligono;Diplusodon canastrensis
53ceafea63e07;;JBRJ;RB;254728;7589;Dorothy Araujo;;1986;9;18;;;;;Rio de Janeiro;Macaé;Est. do Rio de Janeiro, Mun. de Macaé, entre lagoa comprida e Lagoa Carapebus, Restinga de Ericaceae.;-22.258479;-41.976717;Poaceae;Axonopus;aureus;;Axonopus aureus;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Axonopus aureus
53ceafea63fae;;JBRJ;RB;56838;;Lima, J.I. de;<nO>Flor roxa.</nO>;1945;3;25;J.N. Nakajima,R. Borges & M.M. Saavedra;2008;1;;São Paulo;Itapetininga;.;-23.629324;-48.116715;Asteraceae;Lessingianthus;argenteus;;Lessingianthus argenteus;;SIG;1;Marcelo;16/09/13;Centroide de Municipio;Lessingianthus argenteus
53ceafea64081;;MBM;MBM;202649;531;Souza, M.L.;;1983;12;28;Falkenberg, D.B.;;;;Santa Catarina;Florianópolis;Rio Vermelho;-27.541477;-48.468788;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;SIG;1;Marcelo;16/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafea6415a;;UFC;EAC;1154;s.n.;Ducke, A.;;1955;3;29;Koch, I.;2011;8;16;Ceará;Maranguape;Terreno do Sítio dr. Luís Montenegro;-4.020756;-38.817326;Apocynaceae;Rauvolfia;ligustrina;;Rauvolfia ligustrina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rauvolfia ligustrina
53ceafea6422e;;UFSC;FLOR;39214;CE-10;M.H. de Queiroz;<nO>Tombo original: 31612a</nO>;1991;7;1;;;;;Santa Catarina;Florianópolis;Santo Antônio de Lisboa, área mínima Pascoalina, Ilha de Santa Catarina;-27.541477;-48.468788;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;SIG;1;Marcelo;16/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafea64302;;MN;R-TIPOS;162619;24674;Irwin, H.S.;;1969;3;20;;;;;Goiás;Alto Paraíso;Chapada dos Veadeiros;-14.203681;-47.523045;Fabaceae;Mimosa;cryptothamnos;;Mimosa cryptothamnos;;SIG;1;Thiago;18/11/13;Centroide de Municipio;Mimosa cryptothamnos
53ceafea644a9;;IBt;SP;151952;38535;Hatschbach, G.;<nO>Arbusto 1,50m, flor lilas</nO>;1976;4;4;Moldenke, H.N.;1976;1;1;Paraná;Adrianópolis;Barra rio pardo;-24.763228;-48.818273;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;SIG;1;Marcelo;16/09/13;Centroide de Municipio;Bouchea fluminensis
53ceafea6457d;;CEPLAC;CEPEC;26798;358;Grupo Pedra do Cavalo;<nO>Ambiente: Vegetação disturbada. Habito: Arbusto latescente, ca. 1m.</nO>;;;;I. Koch;;;;Bahia;CACHOEIRA;Barragem de Bananeiras. Vale dos Rios Paraguaçú e Jacuipe.;-12.533333;-39.083333;Apocynaceae;Rauvolfia;ligustrina;;Rauvolfia ligustrina;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rauvolfia ligustrina
53ceafea64652;;CEPLAC;CEPEC;28118;555;Grupo Pedra do Cavalo;<nO>Ambiente: Mata. Habito: Arbusto</nO>;1980;8;10;Grupo Pedra do Cavalo;1980;9;0;Bahia;CACHOEIRA;Mata do Rio Jacuipe. Vale dos Rios Paraguacu e Jacuipe.;-12.533333;-39.083333;Apocynaceae;Rauvolfia;ligustrina;;Rauvolfia ligustrina;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rauvolfia ligustrina
53ceafea64724;;NY;NYBG_BR;897831;2549;G. M. Magalhaes;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=963885'>more info</a></nO>;1942;11;20;;;;;Minas Gerais;Caeté;Serra da Catinga;-19.88;-43.67;Eriocaulaceae;Paepalanthus;globulifer;;Paepalanthus globulifer;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Paepalanthus globulifer
53ceafea647fa;;NY;NYBG_BR;897806;2560;G. M. Magalhaes;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=963748'>more info</a></nO>;1942;11;26;N. Hensold;1986;;;Minas Gerais;Caeté;Serra Cabeça de Boi;-19.88;-43.67;Eriocaulaceae;Paepalanthus;complanatus;;Paepalanthus complanatus;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Paepalanthus complanatus
53ceafea648cc;;NY;NYBG_BR;897805;2327;G. M. Magalhaes;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=963742'>more info</a></nO>;1942;11;26;N. Hensold;1989;;;Minas Gerais;Caeté;Serra da Pedra Redonda;-19.88;-43.67;Eriocaulaceae;Paepalanthus;complanatus;;Paepalanthus complanatus;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Paepalanthus complanatus
53ceafea6499f;;UFMG;BHCB;8267;109;"Grandi, T.S.M.; J.Paula, A.";"<nO>Mata secundária;sub-arbusto;4ºestação de coleta;</nO>";1986;10;25;;;;;Minas Gerais;Caeté;Serra da Piedade.;-19.816667;-43.666667;Fabaceae;Crotalaria;rufipila;;Crotalaria rufipila;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Crotalaria rufipila
53ceafea64a71;;UFC;EAC;24041;165;Castro, A.S.F.;;1996;5;15;Koch, I.;2011;8;16;Ceará;Maranguape;Pelada;-4.020756;-38.817326;Apocynaceae;Rauvolfia;ligustrina;;Rauvolfia ligustrina;;SIG;1;Thiago;23/09/13;Centroide de Municipio;Rauvolfia ligustrina
53ceafea64b44;;MO;MOBOT_BR;2922179;34134;H.S. Irwin, W.R. Anderson, M. Stieber & E.Y. T. Lee;;;;;R. Barneby;;;;Goiás;;Serra dos Pireneus. Common in sandy fields among rocks at base of Pico. Upper slopes and summit, Pico de Pireneus, Serra dos Pireneus, 20km E. of Pirenopolis.;-15.790833;-48.921335;Fabaceae;Mimosa;virgula;;Mimosa virgula;;Google Earth;1;Thiago;23/09/13;10 a 50Km;Mimosa virgula
53ceafea64c18;;NY;NYBG_BR;108230;17783;H. S. Irwin;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=667928'>more info</a></nO>;1966;6;26;Unspecified Determiner;;;;Goiás;Caiapônia;Cerrado, ca. 40 km. S. of Caiaponia.;-16.96;-51.81;Turneraceae;Piriqueta;caiapoensis;;Piriqueta caiapoensis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Piriqueta caiapoensis
53ceafea64f5e;;NY;NYBG_BR;955668;I340;A. F. Regnell;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=1033226'>more info</a></nO>;;;;H. N. Moldenke;;;;Minas Gerais;Caldas;Prov. Minas Geraes, Caldas.;-21.92;-46.39;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Bouchea fluminensis
53ceafea65031;;NY;NYBG_BR;955669;2767;F. C. Hoehne;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=1033227'>more info</a></nO>;1919;1;10;H. N. Moldenke;;;;Minas Gerais;Caldas;Caldas;-21.92;-46.39;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Bouchea fluminensis
53ceafea652ad;;IAC;IAC;19596;194;H.F. Leitão Filho;;1967;10;20;H.F. Leitão Filho;1967;11;8;São Paulo;Campinas;IAC, Fazenda Santa Elisa, cultivado na Seção de Floricultura;-22.9056;-47.0608;Verbenaceae;Lippia;lasiocalycina;;Lippia lasiocalycina;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Lippia lasiocalycina
53ceafea65381;;UnB;UB;;14068;Heringer, E.P.;;1974;12;18;Gates, B.;;;;Goiás;Caldas Novas;Caldas Novas;-17.8;-48.75;Malpighiaceae;Banisteriopsis;goiana;;Banisteriopsis goiana;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Banisteriopsis goiana
53ceafea65452;;IAC;IAC;3250;s/nº;G.P. Viégas;;1938;12;18;A.C. Araújo;1997;5;9;São Paulo;Campinas;Fazenda Campo Grande;-22.9056;-47.0608;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rhynchospora tenuis
53ceafea65523;;UFMG;BHCB;6203;1815;Grandi, T.S.M.;<nO>Campo rupestre, herbáceo.</nO>;1985;8;27;;;;;Minas Gerais;Datas;;-18.468715;-43.652767;Xyridaceae;Xyris;subsetigera;;Xyris subsetigera;;SIG;1;Thiago;16/09/13;Centroide de Municipio;Xyris subsetigera
53ceafea655f4;;UFMG;BHCB;7044;s.n.;"Grandi, T.S.M.; et ali";"<nO>Campo;arbusto1ºestação de coleta;</nO>";1985;12;6;;;;;Minas Gerais;Caeté;Serra da Piedade.;-19.816667;-43.666667;Fabaceae;Crotalaria;rufipila;;Crotalaria rufipila;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Crotalaria rufipila
53ceafea656c8;;NY;NYBG_BR;1093215;2209;T. B. Cavalcanti;<nO>Exsicatas<a href='http://sweetgum.nybg.org/vh/specimen.php?irn=1230521'>more info</a></nO>;1997;4;4;T. B. Cavalcanti;1997;4;4;Goiás;Alto Paraíso de Goiás;Estrada Alto Paraíso-Teresina de Goiás, a 37 km de Alto Paraíso. Local de camping próximo a cachoeira. Hotel ecológico Alpes Goianos;-13.9;-47.38;Lythraceae;Diplusodon;leucocalycinus;;Diplusodon leucocalycinus;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Diplusodon leucocalycinus
53ceafea657ae;;NY;NYBG_BR;1200662;4879;G. T. Prance;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=1450418'>more info</a></nO>;1968;5;29;W. W. Thomas;1998;;;Amazonas;;Manaus-Itacoatiara Road, km 202. East of east bank of rio Urubu. Secondary campina on white sand.;-2.88696;-59.980355;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;Município de Manaus;SIG;1;Thiago;18/09/13;Centroide de Municipio;Rhynchospora tenuis
53ceafea65864;;UFRGS;ICN;166661;183;P.C. Crespam et al.;"<nO>OBS. BIOLOGIA: Arbusto decumbente, até 3,5m. População grande.;</nO>";2009;2;0;P.C. Crespam;;;;RS;Canela;estrada para Passo do Louro beira de estrada de chão beira de mato. S 29°23'10' W 50°45'23 4';-29.386111;-50.7565;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Bouchea fluminensis
53ceafea65906;;JBRJ;RB;485460;16307;Martinelli, G.;"<nO>Palustre ou rupícola; folhas verdes; inflorescência com pedúnculo verde; espigas castanho-escuro.</nO>";2009;4;8;;;;;Piauí;Caracol;Parque Nacional da Serra das Confusões. Lajedos do Canto Verde, Caatinga, sobre afloramentos.;-8.9016667;-43.4572222;Eriocaulaceae;Eriocaulon;griseum;;Eriocaulon griseum;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Eriocaulon griseum
53ceafea659a4;;CEPLAC;CEPEC;91538;4237;L. A. M. Silva;<nO>Ambiente: Campo natural. Mata Atlântica. Solo arenoso. Habito: Erva não hidrófita</nO>;;;;L. A. M. Silva;;;;Bahia;caravelas;Km 16 Rod. Caravelas/Alcobaça (BA-001);-17.620833;-39.224722;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rhynchospora tenuis
53ceafea65a54;;NY;NYBG_BR;861553;E1268;E. L. Taylor;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=934257'>more info</a></nO>;1983;4;14;G. Davidse;1986;;;Maranhão;Carolina;"Transamazonian Highway, BR230 and BR010; Pedra Caida, 35 km. N of Carolina. On bank of Rio Pedra Caida";-7.1;-47.4;Poaceae;Axonopus;aureus;;Axonopus aureus;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Axonopus aureus
53ceafea65af6;;INPA;INPA-HERBARIO;3731;s.n.;Chagas, J.C.;<nO>Epífita. Flores esverdeadas. 'ENXÊRTO DE PASSARINHO'</nO>;1956;1;1;Tun, J.;2004;1;1;Amazonas;Manaus;Parque 10 de Novembro;-2.88696;-59.980355;Loranthaceae;Psittacanthus;corynocephalus;;Psittacanthus corynocephalus;;SIG;1;Thiago;18/09/13;Centroide de Municipio;Psittacanthus acinarius
53ceafea65b98;;NY;NYBG_BR;932208;3643;B. M. T. Walter;<nO>Exsicata<a href='http://sweetgum.nybg.org/vh/specimen.php?irn=1004356'>more info</a></nO>;1997;1;27;T. B. Cavalcanti;1997;2;;Goiás;Alto Paraíso de Goiás;Estrada Alto Paraíso- Colinas do Sul. Cerca de 30 km da GO-118;-14.15;-47.78;Lythraceae;Diplusodon;alatus;;Diplusodon alatus;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Diplusodon alatus
53ceafea65ce0;;JBRJ;RB;342976;3828;Larry R. Noblick;"<nO>Palmeira ereta e solitária de tronco ca. de 10 mX 40-50 cm e entre nós de 8-10 cm. Folhas 15-25 na copa; pinadas, escandentes, dobrando 50 cm no ápice e esperaladamente dispostas; peciolo concavo-convexo ca. de 1,50-2,0 m e 30 cm de largura, na base com fibras grossas ao longo das margens da base. Peciolos persistentes no tronco por uma distancia de 2-4 m embaixo da copa. Foliolos 159-192 pares em um plano, levemente dobrado nos apices, arrumadas regurlamente ao longo da raquis com os foliolos da base agrupados dfe 6-7. Foliolos do meio da folha 73-89 cm X 5-7, 5 cm. Foliolos verde escuro e lustroso na face com indumentum marron enferrujado .Inflorescencia interfoliar e única por axila, pedunculo ca de 50 cm ou mais. raquis muito torcida de 100 cm, ramos secundarios de ca. de 200-300 em numero de 15-24 cm de comprimento com os ramos mais compridos na base. Bractea peduncular 135 cm X 21 cm (parte extendida), plicata-sulcata e marron enferrujada nbo lado exterior e creme liso no interior. Flores femininas 4X3 cm. Corola amarela e Flores masculinas co m8-12 estames. Frutos com 3-4 sementes (as vezes de 1-2 ou 5-6) Mesocarpo alaranjado e oleoso, comestivel e sementes tambem oleaginosas, vendidas como babaçú para um armazenm em Miguel Calmon. Milhares de palmeiras nas encostas das serras da região. Solo preto e com muito material organico. A maioria das arvores com frutos nesta epoca e poucas com inflorescencias. FOTO - FRUTOS NA CARPOTECA</nO>";1985;6;15;;;;;Bahia;Miguel Calmon;18-20 km da cidade, estrada p /Itapura, Fazenda Carnauba - Região de Serra Branca - .;-11.397284;-40.65877;Arecaceae;Attalea;pindobassu;;Attalea pindobassu;;SIG;1;Marcelo;18/09/13;Centroide de Municipio;Attalea pindobassu
53ceafea65d84;;CPATSA;HTSA;1113;22;"Lima, J.L.S.; Medeiros-Costa";;1985;9;16;Medeiros-Costa;;;;Bahia;Saúde;;-11.618611;-40.725833;Arecaceae;Attalea;pindobassu;;Attalea pindobassu;;;1;Marcelo;18/09/13;;Attalea pindobassu
53ceafea65ed0;;JBRJ;RB;90865;1529;Pereira, E.;<nO>Flores violáceas.</nO>;1955;5;25;Pereira, E.;1955;8;29;Minas Gerais;Diamantina;;-18.055177;-43.65238;Melastomataceae;Lavoisiera;mucorifera;;Lavoisiera mucorifera;;SIG;1;Marcelo;11/09/13;Centroide de Municipio;Lavoisiera mucorifera
53ceafea65f74;;UnB;UB;;123;"Fank-de-Carvalho, S.M.; et al.";"<nO>Inflorescência terminal com 4-5 folhas involucrais, brácteas creme-amareladas, anteras amarelas. Folhas opostas, cruzadas, mucronadas, pelos avermelhados na face adaxial e esbranquiçados na abaxial. Caule ereto, piloso, avermelhado.; Erva 0,1-0,2m; ; HA</nO>";2008;9;20;Fank-de-Carvalho, S.M.;;;;Goiás;Alto Paraíso de Goiás;RPPN Cara Preta;-14.002222;-47.516944;Amaranthaceae;Gomphrena;hermogenesii;;Gomphrena hermogenesii;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Gomphrena hermogenesii
53ceafea66017;;MO;MOBOT_BR;1877946;18614;H.S. Irwin, H. Maxwell & D.C. Wasshausen;;;;;G. Davidse (MO),;;;;;;Serra dos Pirineus. In cerrado. 15 km N of Corumba de Goias on road to Niquelandia, Goias in valley of Rio Corumba. Cerrado and low woods on sandstone slopes;-15.790833;-48.836667;Poaceae;Axonopus;aureus;;Axonopus aureus;;GoogleEarth;1;Thiago;16/09/13;5 a 10Km;Axonopus aureus
53ceafea660b8;Projeto Plantas Raras - shapefile;;;;;;;;;;;;;;Minas Gerais;Diamantino;"";-18.233333;-43.6;Solanaceae;Brunfelsia;rupestris;;Brunfelsia rupestris;;;1;Marcelo;26/09/13;;Brunfelsia rupestris
53ceafea6615d;;UnB;UB;;53;"Onishi, E.; Barroso, G.M. & Maia, W.";"<nO>Arbusto de mais ou menos 50 cm de altura, flores amarelas.; Solo arenoso. ; HA</nO>";1968;5;25;Arbo, M.M.;;;;Goiás;Pirenópolis;Cachoeira do Abade.;-15.849769;-49.010191;Turneraceae;Turnera;pinifolia;;Turnera pinifolia;;SIG;1;Thiago;18/09/13;Centroide de Municipio;Turnera pinifolia
53ceafea66200;;MO;MOBOT_BR;3211502;18776;H.S. Irwin, H. Maxwell & D.C. Wasshausen;;;;;Cristiana Koschnitzke,;;;;Goiás;;Serra do Pirineus. On wet sand. 20km N. of Corumbá de Goias on road to Niquelândia, Goiás in valley of Rio Corumbá. Wet sandy campo slope.;-15.790833;-48.836667;Melastomataceae;Chaetostoma;stenocladon;;Chaetostoma stenocladon;;GoogleEarth;1;Thiago;16/09/13;5 a 10Km;Chaetostoma stenocladon
53ceafea662a3;;MBM;MBM;45505;5155;Macedo, A.;;;;;;;;;Minas Gerais;Ouro Preto;Itacolomi;-20.443377;-43.45847;Poaceae;Axonopus;aureus;;Axonopus aureus;;SIG;1;Marcelo;11/09/13;Centroide de reserva/parque;Axonopus aureus
53ceafea663ea;;MBM;MBM;105057;50217;Hatschbach, G.;;1985;11;27;Giulietti, A.M.;;;;Minas Gerais;Serro;Rod. BR-259, próximo de Pedro Lessa;-18.509156;-43.397088;Eriocaulaceae;Leiothrix;crassifolia;;Leiothrix crassifolia;;SIG;1;Marcelo;12/09/13;Centroide de Municipio;Leiothrix crassifolia
53ceafea66531;;UnB;UB;;26;Salles, P.S.B.A.;"<nO>. ; HA</nO>";1984;6;17;Cavalcanti, T.B.;;;;Distrito Federal;Brasília;Cemitério: Campo da Boa Esperança;-15.774968;-47.796956;Lythraceae;Diplusodon;rosmarinifolius;;Diplusodon rosmarinifolius;;SIG;1;Thiago;16/09/13;Centroide de Municipio;Diplusodon rosmarinifolius
53ceafea665d5;;NY;NYBG_BR;162583;33170;H. S. Irwin;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=424484'>more info</a></nO>;1971;3;25;;;;;Goiás;Cavalcante;Chapada dos Veadeiros: ca. 42 km. north of Alto de Paraíso;-13.8;-47.46;Asteraceae;Bidens;edentula;;Bidens edentula;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Bidens edentula
53ceafea6671a;;UnB;UB;10780;510;Farias, R.;"<nO>em Tabebuia chrysotricha cultivada em Aquidauana-MS. Folha verde acinzentada crassa, fruto imaturo verde, e maduro vermelho.; Hemiparasita; . ; HA</nO>";1999;8;1;Farias, R.;;;;Mato Grosso do Sul;Aquidauana;;-20.466667;-55.783333;Loranthaceae;Psittacanthus;warmingii;;Psittacanthus warmingii;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Psittacanthus acinarius
53ceafea66a49;;MO;MOBOT_BR;1045958;5126;H.L. Mello Barreto;;;;;;;;;Minas Gerais;;Serra do Cipo, estrada Conceicao;-19.053349;-43.670717;Bignoniaceae;Jacaranda;racemosa;;Jacaranda racemosa;;SIG;1;Marcelo;12/09/13;Centroide de Poligono;Jacaranda racemosa
53ceafea66ae8;Projeto Plantas Raras - shapefile;;;;;;;;;;;;;;Distrito Federal;Brasília;"";-15.75;-47.75;Acanthaceae;Justicia;clivalis;;Justicia clivalis;;;1;Marcelo;26/09/13;;Justicia clivalis
53ceafea66ccc;;JBRJ;RB;264628;411;Arouck-Fereira, J.D.C.;<nO>ERVA ERETA. FLOR AMARELA. FREQUENCIA DENSA.</nO>;1986;12;3;E.F.GUIMARÃES;2002;;;Bahia;Mucugê;.;-13.337144;-41.439611;Gentianaceae;Schultesia;bahiensis;;Schultesia bahiensis;;SIG;1;Marcelo;13/09/13;Centroide de Municipio;Schultesia bahiensis
53ceafea66d6b;;NY;NYBG_BR;861639;8643;M. A. Chase;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=935588'>more info</a></nO>;1925;2;28;;;;;Minas Gerais;Barbaçena;Barbacena, Serra Mantiqueira;-21.22;-43.77;Poaceae;Axonopus;aureus;;Axonopus aureus;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Axonopus aureus
53ceafea66e0a;;UFBA;ALCB;92916;16791;Guedes, M.L.;;2009;12;10;"Guedes, M.L.; Gomes, F.S.";2010;2;;Bahia;Serra Geral;;-14.451389;-42.525;Celastraceae;Maytenus;opaca;;Maytenus opaca;;Coletor;1;Marcelo;20/09/13;5 a 10Km;Maytenus opaca
53ceafea66eab;;JBRJ;RB;342889;75646;R.KRAL;<nO>COROLA AMARELA.</nO>;1988;11;9;E.F.GUIMARÃES;2002;;;Bahia;Mucugê;3 KM NW DE MUCUGÊ. AO LONGO DO RIO PRETO.;-13.337144;-41.439611;Gentianaceae;Schultesia;bahiensis;;Schultesia bahiensis;;SIG;1;Marcelo;13/09/13;Centroide de Municipio;Schultesia bahiensis
53ceafea671cc;;CEPLAC;CEPEC;47667;2992;A. M. de Carvalho;<nO>Ambiente: Campo rupestre. Habito: Arbusto</nO>;;;;E. F. Guimarães;;;;Bahia;palmeiras;Ca. Km 235 da BR-242. Pai Inácio.;-12.452999;-41.462248;Gentianaceae;Schultesia;bahiensis;;Schultesia bahiensis;;GoogleEarth;1;Thiago;13/09/13;0,5 a 5Km;Schultesia bahiensis
53ceafea673b8;;UFJF;CESJ;18640;18640;L. Krieger;<nO>Na restinga, terreno úmido e arenoso. Folhas em disposição dística, formando touceiras.</nO>;1981;10;4;L.Ehternacht;2009;12;10;Espirito Santo;Guarapari;;-20.707762;-40.538845;Eriocaulaceae;Leiothrix;distichoclada;;Leiothrix distichoclada;;SIG;1;Marcelo;14/03/13;Centroide de Municipio;Leiothrix distichoclada
53ceafea674f9;;UFBA;ALCB;16934;s.n.;Guedes, M.L.;;1983;6;29;Harley, R.M.;1992;2;;Bahia;Chapada Diamantina;;-12.941367;-41.281258;Lamiaceae;Hyptis;hagei;;Hyptis hagei;;SIG;1;Marcelo;12/09/13;Centroide de Poligono;Hyptis hagei
53ceafea67599;;MN;R-TIPOS;21576;3413;Malme,G.O.A.;;1903;5;26;;;;;Mato Grosso;;Santa Anna da Chapada;-15.402872;-55.881867;Fabaceae;Desmodium;glabrescens;;Desmodium glabrescens;;SIG;1;Marcelo;16/09/13;Centroide de reserva/parque;Desmodium glabrescens
53ceafea6763a;;UFMG;BHCB;61093;s.n.;;;;;;;;;;Bahia;Rio de Contas;;-13.563186;-41.728721;Eriocaulaceae;Paepalanthus;almasensis;;Paepalanthus almasensis;;SIG;1;Marcelo;13/09/13;Centroide de Municipio;Paepalanthus almasensis
53ceafea676ea;;IBt;SP;144476;CFSC1570;Joly, A.B.;"<nO>DESC:Erva 5cm, flor amarela vermelho;</nO>";1972;4;15;Martins, A.B.;1984;1;1;Minas Gerais;Jaboticatubas;Serra do Cipó-Km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina;-19.166872;-43.626694;Melastomataceae;Cambessedesia;semidecandra;;Cambessedesia semidecandra;;SIG;1;Thiago;11/09/13;Centroide de Poligono;Cambessedesia semidecandra
53ceafea6778e;;NY;NYBG_BR;571968;H52167;P. T. Sano;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=243363'>more info</a></nO>;1992;2;24;N. Hensold;2008;;;Bahia;Abaíra;Campo do Cigano;-13.276347;-41.748908;Eriocaulaceae;Paepalanthus;barbulatus;;Paepalanthus barbulatus;;SIG;1;Marcelo;13/09/13;Centroide de Municipio;Paepalanthus barbulatus
53ceafea67970;;UFBA;ALCB;26548;s.n.;Fonseca, M.R.;;1994;9;2;Guedes, M.L.;;;;Bahia;Chapada Diamantina;;-12.666667;-41.5;Fabaceae;Poiretia;bahiana;;Poiretia bahiana;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Poiretia bahiana
